,Year,State,state_mw,state_mw_2020,fed_mw,fed_mw_2020,effective_mw,effective_mw_2020,prisoner_count,state_population,violent_crime,murder,robbery,burglary,incarceration_rate,rate_rank,avg_rate_of_year,viol_crime_rate
312,2007,Illinois,7.5,9.36,5.15,6.42,7.5,9.36,45215.0,12852548.0,68528.0,752.0,23100.0,75524.0,0.0035179795,Medium,0.0041217944,0.005331861
313,2007,Indiana,5.15,6.42,5.15,6.42,5.15,6.42,25137.0,6345289.0,21310.0,350.0,7845.0,46485.0,0.0039615217,Medium,0.0041217944,0.0033583972
314,2007,Iowa,5.15,6.42,5.15,6.42,5.15,6.42,8692.0,2988046.0,8970.0,39.0,1328.0,17176.0,0.0029089244,Low,0.0041217944,0.0030019619
315,2007,Kansas,2.65,3.31,5.15,6.42,5.15,6.42,8721.0,2775997.0,12730.0,106.0,2022.0,20461.0,0.003141574,Medium,0.0041217944,0.0045857397
316,2007,Kentucky,5.15,6.42,5.15,6.42,5.15,6.42,15364.0,4241474.0,12329.0,206.0,4068.0,27820.0,0.0036223256,Medium,0.0041217944,0.0029067725
317,2007,Louisiana,0.0,0.0,5.15,6.42,5.15,6.42,20461.0,4293204.0,31789.0,625.0,6316.0,46932.0,0.0047659045,Medium,0.0041217944,0.007404493
318,2007,Maine,6.75,8.42,5.15,6.42,6.75,8.42,2148.0,1317207.0,1565.0,20.0,349.0,6745.0,0.0016307232,Low,0.0041217944,0.00118812
319,2007,Maryland,6.15,7.67,5.15,6.42,6.15,7.67,23184.0,5618344.0,36063.0,554.0,13258.0,37095.0,0.0041264826,Medium,0.0041217944,0.0064187953
320,2007,Massachusetts,7.5,9.36,5.15,6.42,7.5,9.36,11071.0,6449755.0,28487.0,187.0,7021.0,35767.0,0.0017164993,Low,0.0041217944,0.004416757
321,2007,Michigan,6.95,8.67,5.15,6.42,6.95,8.67,50233.0,10071822.0,53765.0,661.0,13365.0,75273.0,0.0049874787,Medium,0.0041217944,0.0053381603
322,2007,Minnesota,5.25,6.55,5.15,6.42,5.25,6.55,9192.0,5197621.0,15054.0,116.0,4770.0,29717.0,0.0017685014,Low,0.0041217944,0.002896325
323,2007,Mississippi,0.0,0.0,5.15,6.42,5.15,6.42,17478.0,2918785.0,8502.0,202.0,2896.0,27223.0,0.005988108,High,0.0041217944,0.002912856
324,2007,Missouri,6.5,8.11,5.15,6.42,6.5,8.11,29823.0,5878415.0,32962.0,367.0,7728.0,44897.0,0.005073306,High,0.0041217944,0.005607294
325,2007,Montana,4.0,4.99,5.15,6.42,5.15,6.42,2909.0,957861.0,3638.0,27.0,233.0,3476.0,0.0030369752,Medium,0.0041217944,0.003798046
326,2007,Nebraska,5.15,6.42,5.15,6.42,5.15,6.42,4402.0,1774571.0,5524.0,71.0,1115.0,9035.0,0.0024805996,Low,0.0041217944,0.003112865
327,2007,Nevada,6.15,7.67,5.15,6.42,6.15,7.67,13311.0,2565382.0,19365.0,193.0,6938.0,24911.0,0.0051887007,High,0.0041217944,0.007548583
328,2007,New Hampshire,5.15,6.42,5.15,6.42,5.15,6.42,2759.0,1315828.0,1896.0,12.0,451.0,5074.0,0.0020967787,Low,0.0041217944,0.0014409178
329,2007,New Jersey,7.15,8.92,5.15,6.42,7.15,8.92,25354.0,8685920.0,28544.0,381.0,12567.0,37234.0,0.0029189768,Low,0.0041217944,0.003286238
330,2007,New Mexico,5.15,6.42,5.15,6.42,5.15,6.42,6429.0,1969915.0,13311.0,183.0,2323.0,20823.0,0.0032635925,Medium,0.0041217944,0.0067571444
331,2007,New York,7.15,8.92,5.15,6.42,7.15,8.92,62738.0,19297728.0,79962.0,805.0,31085.0,64914.0,0.0032510562,Medium,0.0041217944,0.0041435966
332,2007,North Carolina,6.15,7.67,5.15,6.42,6.15,7.67,38240.0,9061032.0,42231.0,584.0,13534.0,108700.0,0.0042202696,Medium,0.0041217944,0.0046607275
333,2007,North Dakota,5.15,6.42,5.15,6.42,5.15,6.42,1392.0,639715.0,1343.0,17.0,75.0,2314.0,0.002175969,Low,0.0041217944,0.0020993724
334,2007,Ohio,6.85,8.55,5.15,6.42,6.85,8.55,49894.0,11466917.0,40759.0,529.0,18351.0,99049.0,0.004351126,Medium,0.0041217944,0.0035544864
335,2007,Oklahoma,2.0,2.5,5.15,6.42,5.15,6.42,23778.0,3617316.0,18234.0,224.0,3392.0,34367.0,0.006573382,High,0.0041217944,0.005040754
336,2007,Oregon,7.8,9.73,5.15,6.42,7.8,9.73,13373.0,3747455.0,11015.0,76.0,2864.0,22979.0,0.0035685552,Medium,0.0041217944,0.002939328
337,2007,Pennsylvania,6.25,7.8,5.15,6.42,6.25,7.8,45530.0,12432792.0,51806.0,725.0,19440.0,56091.0,0.0036620898,Medium,0.0041217944,0.004166884
338,2007,Rhode Island,7.4,9.23,5.15,6.42,7.4,9.23,3745.0,1057832.0,2424.0,19.0,760.0,5206.0,0.0035402598,Medium,0.0041217944,0.0022914791
339,2007,South Carolina,0.0,0.0,5.15,6.42,5.15,6.42,23578.0,4407709.0,34630.0,364.0,6354.0,45398.0,0.005349264,High,0.0041217944,0.007856689
340,2007,South Dakota,5.15,6.42,5.15,6.42,5.15,6.42,3276.0,796214.0,1926.0,31.0,118.0,2647.0,0.004114472,Medium,0.0041217944,0.0024189476
341,2007,Tennessee,0.0,0.0,5.15,6.42,5.15,6.42,19268.0,6156719.0,46482.0,405.0,11033.0,61817.0,0.003129589,Medium,0.0041217944,0.0075498004
342,2007,Texas,5.15,6.42,5.15,6.42,5.15,6.42,158576.0,23904380.0,122014.0,1419.0,38778.0,228320.0,0.006633763,High,0.0041217944,0.005104253
343,2007,Utah,5.15,6.42,5.15,6.42,5.15,6.42,5165.0,2645330.0,6347.0,59.0,1425.0,15594.0,0.0019524974,Low,0.0041217944,0.0023993226
344,2007,Vermont,7.53,9.39,5.15,6.42,7.53,9.39,2116.0,621254.0,802.0,13.0,79.0,3200.0,0.0034060143,Medium,0.0041217944,0.0012909374
345,2007,Virginia,5.15,6.42,5.15,6.42,5.15,6.42,32977.0,7712091.0,21035.0,415.0,7696.0,32028.0,0.004276013,Medium,0.0041217944,0.0027275353
346,2007,Washington,7.93,9.89,5.15,6.42,7.93,9.89,16911.0,6468424.0,21768.0,174.0,6079.0,52874.0,0.0026143927,Low,0.0041217944,0.003365271
347,2007,West Virginia,5.85,7.3,5.15,6.42,5.85,7.3,4907.0,1812035.0,5016.0,65.0,847.0,10822.0,0.002708005,Low,0.0041217944,0.0027681584
348,2007,Wisconsin,6.5,8.11,5.15,6.42,6.5,8.11,22839.0,5601640.0,16330.0,185.0,5480.0,27890.0,0.004077199,Medium,0.0041217944,0.0029152178
349,2007,Wyoming,5.15,6.42,5.15,6.42,5.15,6.42,1927.0,522830.0,1344.0,21.0,84.0,2365.0,0.0036857105,Medium,0.0041217944,0.0025706252
350,2008,Alabama,0.0,0.0,5.85,7.03,5.85,7.03,25363.0,4661900.0,21110.0,351.0,7346.0,50411.0,0.0054404857,High,0.0040905494,0.0045281965
351,2008,Alaska,7.15,8.59,5.85,7.03,7.15,8.59,4997.0,686293.0,4475.0,27.0,645.0,3237.0,0.0072811465,Unusually High,0.0040905494,0.0065205386
352,2008,Arizona,6.9,8.29,5.85,7.03,6.9,8.29,39455.0,6500180.0,31567.0,462.0,9809.0,58606.0,0.006069832,High,0.0040905494,0.004856327
353,2008,Arkansas,6.25,7.51,5.85,7.03,6.25,7.51,13135.0,2855390.0,14649.0,165.0,2777.0,33912.0,0.0046000723,Medium,0.0040905494,0.0051302975
354,2008,California,8.0,9.61,5.85,7.03,8.0,9.61,171085.0,36756664.0,185329.0,2142.0,69388.0,237811.0,0.00465453,Medium,0.0040905494,0.005042052
355,2008,Colorado,7.02,8.43,5.85,7.03,7.02,8.43,23211.0,4939456.0,17480.0,165.0,3404.0,28054.0,0.0046991003,Medium,0.0040905494,0.0035388512
356,2008,Connecticut,7.65,9.19,5.85,7.03,7.65,9.19,19905.0,3501252.0,10737.0,132.0,4043.0,15107.0,0.005685109,High,0.0040905494,0.0030666173
357,2008,Delaware,7.15,8.59,5.85,7.03,7.15,8.59,6944.0,873092.0,6187.0,57.0,1847.0,6783.0,0.007953343,Unusually High,0.0040905494,0.007086309
358,2008,Florida,6.79,8.16,5.85,7.03,6.79,8.16,99878.0,18328340.0,126256.0,1168.0,36268.0,188472.0,0.005449375,High,0.0040905494,0.006888567
359,2008,Georgia,5.15,6.19,5.85,7.03,5.85,7.03,52719.0,9685744.0,47353.0,640.0,17808.0,100564.0,0.005442948,High,0.0040905494,0.004888938
360,2008,Hawaii,7.25,8.71,5.85,7.03,7.25,8.71,5455.0,1288198.0,3510.0,26.0,1085.0,9404.0,0.0042345976,Medium,0.0040905494,0.0027247365
361,2008,Idaho,5.85,7.03,5.85,7.03,5.85,7.03,7033.0,1523816.0,3680.0,23.0,239.0,6748.0,0.0046153865,Medium,0.0040905494,0.0024149898
362,2008,Illinois,7.75,9.31,5.85,7.03,7.75,9.31,45474.0,12901563.0,67780.0,790.0,24054.0,78968.0,0.0035246892,Medium,0.0040905494,0.005253627
363,2008,Indiana,5.85,7.03,5.85,7.03,5.85,7.03,26392.0,6376792.0,21525.0,322.0,7580.0,48805.0,0.004138758,Medium,0.0040905494,0.0033755216
364,2008,Iowa,7.25,8.71,5.85,7.03,7.25,8.71,8723.0,3002555.0,8651.0,77.0,1249.0,16598.0,0.0029051923,Low,0.0040905494,0.0028812129
365,2008,Kansas,2.65,3.18,5.85,7.03,5.85,7.03,8556.0,2802134.0,11554.0,113.0,1681.0,19651.0,0.0030533872,Medium,0.0040905494,0.004123286
366,2008,Kentucky,5.85,7.03,5.85,7.03,5.85,7.03,15260.0,4269245.0,12690.0,201.0,4080.0,29556.0,0.0035744025,Medium,0.0040905494,0.0029724226
367,2008,Louisiana,0.0,0.0,5.85,7.03,5.85,7.03,20857.0,4410796.0,29613.0,544.0,6241.0,45524.0,0.004728625,Medium,0.0040905494,0.006713754
368,2008,Maine,7.0,8.41,5.85,7.03,7.0,8.41,2047.0,1316456.0,1572.0,31.0,333.0,6559.0,0.0015549323,Low,0.0040905494,0.0011941151
369,2008,Maryland,6.15,7.39,5.85,7.03,6.15,7.39,23141.0,5633597.0,35393.0,493.0,13203.0,38849.0,0.0041076774,Medium,0.0040905494,0.006282487
370,2008,Massachusetts,8.0,9.61,5.85,7.03,8.0,9.61,11174.0,6497967.0,30137.0,166.0,7077.0,36251.0,0.0017196147,Low,0.0040905494,0.004637912
371,2008,Michigan,7.15,8.59,5.85,7.03,7.15,8.59,48738.0,10003422.0,51512.0,554.0,13246.0,74787.0,0.0048721326,Medium,0.0040905494,0.005149438
372,2008,Minnesota,5.25,6.31,5.85,7.03,5.85,7.03,9031.0,5220393.0,13853.0,110.0,4179.0,26558.0,0.0017299464,Low,0.0040905494,0.0026536316
373,2008,Mississippi,0.0,0.0,5.85,7.03,5.85,7.03,17896.0,2938618.0,8942.0,236.0,3079.0,25506.0,0.0060899374,High,0.0040905494,0.003042927
374,2008,Missouri,6.65,7.99,5.85,7.03,6.65,7.99,30137.0,5911605.0,29701.0,456.0,7395.0,45763.0,0.0050979387,High,0.0040905494,0.0050241854
375,2008,Montana,4.0,4.81,5.85,7.03,5.85,7.03,2910.0,967440.0,3013.0,40.0,204.0,3689.0,0.0030079384,Medium,0.0040905494,0.003114405
376,2008,Nebraska,5.85,7.03,5.85,7.03,5.85,7.03,4470.0,1783432.0,5570.0,69.0,1297.0,8731.0,0.0025064035,Low,0.0040905494,0.0031231917
377,2008,Nevada,6.33,7.6,5.85,7.03,6.33,7.6,12877.0,2600167.0,18973.0,165.0,6486.0,24254.0,0.0049523744,Medium,0.0040905494,0.007296839
378,2008,New Hampshire,6.5,7.81,5.85,7.03,6.5,7.81,2854.0,1315809.0,2054.0,14.0,421.0,4266.0,0.002169008,Low,0.0040905494,0.0015610169
379,2008,New Jersey,7.15,8.59,5.85,7.03,7.15,8.59,24835.0,8682661.0,28351.0,376.0,12701.0,40402.0,0.0028602981,Low,0.0040905494,0.0032652433
380,2008,New Mexico,6.5,7.81,5.85,7.03,6.5,7.81,6321.0,1984356.0,12967.0,161.0,2151.0,20706.0,0.0031854163,Medium,0.0040905494,0.0065346137
381,2008,New York,7.15,8.59,5.85,7.03,7.15,8.59,60198.0,19490296.0,77546.0,836.0,31787.0,65544.0,0.003088614,Medium,0.0040905494,0.003978698
382,2008,North Carolina,6.15,7.39,5.85,7.03,6.15,7.39,39957.0,9222414.0,43125.0,599.0,14323.0,111556.0,0.0043325964,Medium,0.0040905494,0.004676108
383,2008,North Dakota,5.85,7.03,5.85,7.03,5.85,7.03,1379.0,641481.0,1441.0,11.0,73.0,2336.0,0.002149713,Low,0.0040905494,0.0022463643
384,2008,Ohio,7.0,8.41,5.85,7.03,7.0,8.41,50884.0,11485910.0,40436.0,547.0,18706.0,102428.0,0.0044301236,Medium,0.0040905494,0.0035204873
385,2008,Oklahoma,2.0,2.4,5.85,7.03,5.85,7.03,23676.0,3642361.0,19359.0,215.0,3698.0,35247.0,0.0065001794,High,0.0040905494,0.005314959
386,2008,Oregon,7.95,9.55,5.85,7.03,7.95,9.55,13541.0,3790060.0,9909.0,87.0,2656.0,21115.0,0.0035727667,Medium,0.0040905494,0.0026144704
387,2008,Pennsylvania,7.15,8.59,5.85,7.03,7.15,8.59,48736.0,12448279.0,51044.0,705.0,18873.0,58687.0,0.0039150794,Medium,0.0040905494,0.0041004866
388,2008,Rhode Island,7.4,8.89,5.85,7.03,7.4,8.89,3739.0,1050788.0,2656.0,31.0,880.0,5766.0,0.003558282,Medium,0.0040905494,0.002527627
389,2008,South Carolina,0.0,0.0,5.85,7.03,5.85,7.03,23685.0,4479800.0,32746.0,307.0,6595.0,45964.0,0.0052870666,High,0.0040905494,0.0073097013
390,2008,South Dakota,5.85,7.03,5.85,7.03,5.85,7.03,3352.0,804194.0,2227.0,37.0,134.0,2683.0,0.0041681486,Medium,0.0040905494,0.0027692323
391,2008,Tennessee,0.0,0.0,5.85,7.03,5.85,7.03,19379.0,6214888.0,44913.0,412.0,10804.0,65093.0,0.0031181576,Medium,0.0040905494,0.007226679
392,2008,Texas,5.85,7.03,5.85,7.03,5.85,7.03,159237.0,24326974.0,123585.0,1370.0,37739.0,230046.0,0.006545697,High,0.0040905494,0.0050801635
393,2008,Utah,5.85,7.03,5.85,7.03,5.85,7.03,5132.0,2736424.0,6165.0,41.0,1421.0,14766.0,0.0018754404,Low,0.0040905494,0.0022529403
394,2008,Vermont,7.68,9.23,5.85,7.03,7.68,9.23,2116.0,621270.0,854.0,17.0,93.0,3515.0,0.0034059265,Medium,0.0040905494,0.0013746036
395,2008,Virginia,5.85,7.03,5.85,7.03,5.85,7.03,32585.0,7769089.0,20031.0,370.0,7470.0,32188.0,0.0041941856,Medium,0.0040905494,0.0025782946
396,2008,Washington,8.07,9.7,5.85,7.03,8.07,9.7,17188.0,6549224.0,21888.0,193.0,6419.0,53136.0,0.002624433,Low,0.0040905494,0.0033420753
397,2008,West Virginia,6.55,7.87,5.85,7.03,6.55,7.87,4896.0,1814468.0,5006.0,67.0,896.0,10840.0,0.0026983116,Low,0.0040905494,0.0027589353
398,2008,Wisconsin,6.5,7.81,5.85,7.03,6.5,7.81,22282.0,5627967.0,15507.0,146.0,5163.0,27459.0,0.003959156,Medium,0.0040905494,0.0027553467
399,2008,Wyoming,5.15,6.19,5.85,7.03,5.85,7.03,1704.0,532668.0,1330.0,12.0,87.0,2198.0,0.0031989908,Medium,0.0040905494,0.0024968649
400,2009,Alabama,0.0,0.0,6.55,7.9,6.55,7.9,27241.0,4708708.0,21194.0,322.0,6265.0,48844.0,0.005785239,High,0.0040471973,0.0045010224
401,2009,Alaska,7.15,8.62,6.55,7.9,7.15,8.62,5472.0,698473.0,4424.0,22.0,654.0,3600.0,0.007834232,Unusually High,0.0040471973,0.006333817
402,2009,Arizona,7.25,8.74,6.55,7.9,7.25,8.74,40544.0,6595778.0,28128.0,380.0,8199.0,54308.0,0.0061469623,High,0.0040471973,0.004264546
403,2009,Arkansas,6.25,7.54,6.55,7.9,6.55,7.9,13338.0,2889450.0,14905.0,179.0,2576.0,34753.0,0.0046161036,Medium,0.0040471973,0.005158421
404,2009,California,8.0,9.65,6.55,7.9,8.0,9.65,168830.0,36961664.0,174934.0,1972.0,64093.0,230198.0,0.0045677056,Medium,0.0040471973,0.0047328495
405,2009,Colorado,7.28,8.78,6.55,7.9,7.28,8.78,22725.0,5024748.0,17022.0,159.0,3371.0,26637.0,0.0045226146,Medium,0.0040471973,0.0033876325
406,2009,Connecticut,8.0,9.65,6.55,7.9,8.0,9.65,18938.0,3518288.0,10588.0,106.0,4001.0,15172.0,0.0053827316,High,0.0040471973,0.0030094183
407,2009,Delaware,7.15,8.62,6.55,7.9,7.15,8.62,6581.0,885122.0,5713.0,41.0,1680.0,6943.0,0.007435133,Unusually High,0.0040471973,0.0064544776
408,2009,Florida,7.21,8.69,6.55,7.9,7.21,8.69,101373.0,18537968.0,113541.0,1017.0,30911.0,181884.0,0.005468399,High,0.0040471973,0.0061247814
409,2009,Georgia,5.15,6.21,6.55,7.9,6.55,7.9,53538.0,9829211.0,42073.0,566.0,14631.0,98606.0,0.0054468256,High,0.0040471973,0.0042804047
410,2009,Hawaii,7.25,8.74,6.55,7.9,7.25,8.74,4848.0,1295178.0,3550.0,23.0,1030.0,9244.0,0.0037431149,Medium,0.0040471973,0.002740936
411,2009,Idaho,6.55,7.9,6.55,7.9,6.55,7.9,7184.0,1545801.0,3805.0,24.0,254.0,6682.0,0.0046474286,Medium,0.0040471973,0.002461507
412,2009,Illinois,8.0,9.65,6.55,7.9,8.0,9.65,45161.0,12910409.0,64185.0,773.0,22923.0,77850.0,0.0034980301,Medium,0.0040471973,0.00497157
413,2009,Indiana,6.55,7.9,6.55,7.9,6.55,7.9,26748.0,6423113.0,21455.0,312.0,7347.0,48880.0,0.004164336,Medium,0.0040471973,0.0033402806
414,2009,Iowa,7.25,8.74,6.55,7.9,7.25,8.74,8914.0,3007856.0,8485.0,38.0,1201.0,16419.0,0.0029635727,Low,0.0040471973,0.0028209463
415,2009,Kansas,2.65,3.2,6.55,7.9,6.55,7.9,8644.0,2818747.0,11460.0,125.0,1786.0,19473.0,0.0030666108,Medium,0.0040471973,0.004065636
416,2009,Kentucky,6.55,7.9,6.55,7.9,6.55,7.9,14984.0,4314113.0,11000.0,184.0,3642.0,29880.0,0.0034732516,Medium,0.0040471973,0.002549771
417,2009,Louisiana,0.0,0.0,6.55,7.9,6.55,7.9,19889.0,4492076.0,28878.0,529.0,6150.0,46928.0,0.004427574,Medium,0.0040471973,0.0064286534
418,2009,Maine,7.25,8.74,6.55,7.9,7.25,8.74,2074.0,1318301.0,1580.0,26.0,399.0,6729.0,0.0015732371,Low,0.0040471973,0.0011985124
419,2009,Maryland,6.55,7.9,6.55,7.9,6.55,7.9,22066.0,5699478.0,33625.0,440.0,12007.0,36905.0,0.0038715827,Medium,0.0040471973,0.005899663
420,2009,Massachusetts,8.0,9.65,6.55,7.9,8.0,9.65,11156.0,6593587.0,30503.0,173.0,7467.0,34515.0,0.001691947,Low,0.0040471973,0.004626162
421,2009,Michigan,7.4,8.92,6.55,7.9,7.4,8.92,45478.0,9969727.0,49825.0,623.0,12427.0,76046.0,0.0045616096,Medium,0.0040471973,0.004997629
422,2009,Minnesota,5.25,6.33,6.55,7.9,6.55,7.9,9500.0,5266214.0,12874.0,74.0,3619.0,25580.0,0.0018039525,Low,0.0040471973,0.0024446405
423,2009,Mississippi,0.0,0.0,6.55,7.9,6.55,7.9,17212.0,2951996.0,8451.0,194.0,2969.0,29559.0,0.005830631,High,0.0040471973,0.0028628088
424,2009,Missouri,7.05,8.5,6.55,7.9,7.05,8.5,30519.0,5987580.0,29513.0,387.0,7437.0,43591.0,0.0050970507,High,0.0040471973,0.0049290364
425,2009,Montana,4.0,4.82,6.55,7.9,6.55,7.9,3085.0,974989.0,2798.0,32.0,228.0,3686.0,0.0031641382,Medium,0.0040471973,0.002869776
426,2009,Nebraska,6.55,7.9,6.55,7.9,6.55,7.9,4490.0,1796619.0,5199.0,41.0,1220.0,8726.0,0.0024991387,Low,0.0040471973,0.0028937687
427,2009,Nevada,6.55,7.9,6.55,7.9,6.55,7.9,12570.0,2643085.0,18639.0,156.0,6028.0,22115.0,0.004755806,Medium,0.0040471973,0.0070519866
428,2009,New Hampshire,7.25,8.74,6.55,7.9,7.25,8.74,2915.0,1324575.0,2125.0,11.0,454.0,4915.0,0.002200706,Low,0.0040471973,0.0016042881
429,2009,New Jersey,7.15,8.62,6.55,7.9,7.15,8.62,24115.0,8707739.0,27113.0,319.0,11639.0,36945.0,0.0027693757,Low,0.0040471973,0.003113667
430,2009,New Mexico,7.5,9.04,6.55,7.9,7.5,9.04,6584.0,2009671.0,12709.0,198.0,1932.0,21955.0,0.0032761581,Medium,0.0040471973,0.0063239206
431,2009,New York,7.15,8.62,6.55,7.9,7.15,8.62,58479.0,19541452.0,75110.0,781.0,28141.0,62769.0,0.0029925616,Low,0.0040471973,0.0038436244
432,2009,North Carolina,6.55,7.9,6.55,7.9,6.55,7.9,40133.0,9380884.0,37946.0,489.0,11825.0,107830.0,0.004278168,Medium,0.0040471973,0.0040450348
433,2009,North Dakota,6.55,7.9,6.55,7.9,6.55,7.9,1436.0,646844.0,1723.0,12.0,107.0,2426.0,0.0022200097,Low,0.0040471973,0.0026637025
434,2009,Ohio,7.3,8.8,6.55,7.9,7.3,8.8,50783.0,11542645.0,38305.0,527.0,17670.0,104009.0,0.004399598,Medium,0.0040471973,0.0033185636
435,2009,Oklahoma,2.0,2.41,6.55,7.9,6.55,7.9,24053.0,3687050.0,18560.0,234.0,3358.0,38071.0,0.0065236436,High,0.0040471973,0.005033835
436,2009,Oregon,8.4,10.13,6.55,7.9,8.4,10.13,13735.0,3825657.0,9968.0,88.0,2499.0,19739.0,0.003590233,Medium,0.0040471973,0.0026055656
437,2009,Pennsylvania,7.15,8.62,6.55,7.9,7.15,8.62,50485.0,12604767.0,48188.0,664.0,17504.0,54772.0,0.0040052305,Medium,0.0040471973,0.0038229981
438,2009,Rhode Island,7.4,8.92,6.55,7.9,7.4,8.92,3413.0,1053209.0,2678.0,32.0,785.0,5753.0,0.0032405723,Medium,0.0040471973,0.0025427053
439,2009,South Carolina,0.0,0.0,6.55,7.9,6.55,7.9,23685.0,4561242.0,30799.0,305.0,5753.0,45443.0,0.0051926645,High,0.0040471973,0.0067523276
440,2009,South Dakota,6.55,7.9,6.55,7.9,6.55,7.9,3390.0,812383.0,1777.0,30.0,117.0,2621.0,0.0041729086,Medium,0.0040471973,0.002187392
441,2009,Tennessee,0.0,0.0,6.55,7.9,6.55,7.9,19932.0,6296254.0,41933.0,468.0,9653.0,63832.0,0.0031656919,Medium,0.0040471973,0.0066599916
442,2009,Texas,6.55,7.9,6.55,7.9,6.55,7.9,158542.0,24782302.0,121684.0,1330.0,38022.0,240058.0,0.006397388,High,0.0040471973,0.004910117
443,2009,Utah,6.55,7.9,6.55,7.9,6.55,7.9,5244.0,2784572.0,5998.0,39.0,1304.0,15258.0,0.0018832338,Low,0.0040471973,0.0021540115
444,2009,Vermont,8.06,9.72,6.55,7.9,8.06,9.72,2220.0,621760.0,837.0,8.0,111.0,3471.0,0.0035705096,Medium,0.0040471973,0.0013461786
445,2009,Virginia,6.55,7.9,6.55,7.9,6.55,7.9,30995.0,7882590.0,18195.0,370.0,6342.0,31956.0,0.003932083,Medium,0.0040471973,0.0023082516
446,2009,Washington,8.55,10.31,6.55,7.9,8.55,10.31,17255.0,6664195.0,22412.0,190.0,6711.0,53047.0,0.00258921,Low,0.0040471973,0.0033630468
447,2009,West Virginia,7.25,8.74,6.55,7.9,7.25,8.74,5062.0,1819777.0,5554.0,84.0,914.0,12005.0,0.0027816596,Low,0.0040471973,0.0030520223
448,2009,Wisconsin,6.5,7.84,6.55,7.9,6.55,7.9,22262.0,5654774.0,14650.0,146.0,4904.0,26813.0,0.0039368505,Medium,0.0040471973,0.0025907313
449,2009,Wyoming,5.15,6.21,6.55,7.9,6.55,7.9,1743.0,544270.0,1196.0,11.0,78.0,2176.0,0.0032024547,Medium,0.0040471973,0.0021974389
450,2010,Alabama,0.0,0.0,7.25,8.6,7.25,8.6,27345.0,4785401.0,18363.0,275.0,4864.0,42484.0,0.0057142545,High,0.004000749,0.003837296
451,2010,Alaska,7.75,9.19,7.25,8.6,7.75,9.19,5369.0,714146.0,4537.0,31.0,594.0,3105.0,0.0075180707,Unusually High,0.004000749,0.0063530426
452,2010,Arizona,7.25,8.6,7.25,8.6,7.25,8.6,40130.0,6413158.0,26528.0,408.0,6953.0,50932.0,0.0062574474,High,0.004000749,0.0041364958
453,2010,Arkansas,6.25,7.41,7.25,8.6,7.25,8.6,14192.0,2921588.0,14711.0,134.0,2369.0,32463.0,0.0048576323,Medium,0.004000749,0.005035275
454,2010,California,8.0,9.49,7.25,8.6,8.0,9.49,162821.0,37338200.0,164133.0,1809.0,58116.0,228857.0,0.0043607084,Medium,0.004000749,0.0043958467
455,2010,Colorado,7.24,8.59,7.25,8.6,7.25,8.6,22752.0,5047692.0,16339.0,129.0,3164.0,26196.0,0.0045074066,Medium,0.004000749,0.003236925
456,2010,Connecticut,8.25,9.79,7.25,8.6,8.25,9.79,18629.0,3575498.0,10083.0,133.0,3553.0,15145.0,0.005210183,High,0.004000749,0.0028200268
457,2010,Delaware,7.25,8.6,7.25,8.6,7.25,8.6,6378.0,899792.0,5608.0,51.0,1839.0,7550.0,0.007088305,Unusually High,0.004000749,0.0062325513
458,2010,Florida,7.25,8.6,7.25,8.6,7.25,8.6,102070.0,18838612.0,101969.0,987.0,26086.0,169119.0,0.0054181274,High,0.004000749,0.0054127662
459,2010,Georgia,5.15,6.11,7.25,8.6,7.25,8.6,52794.0,9712157.0,39068.0,555.0,12372.0,96947.0,0.0054358677,High,0.004000749,0.0040225876
460,2010,Hawaii,7.25,8.6,7.25,8.6,7.25,8.6,5294.0,1363359.0,3603.0,25.0,1065.0,8706.0,0.0038830566,Medium,0.004000749,0.0026427375
461,2010,Idaho,7.25,8.6,7.25,8.6,7.25,8.6,7235.0,1571102.0,3464.0,22.0,213.0,6513.0,0.004605048,Medium,0.004000749,0.002204822
462,2010,Illinois,8.25,9.79,7.25,8.6,8.25,9.79,48418.0,12841980.0,57132.0,704.0,20386.0,77472.0,0.0037702909,Medium,0.004000749,0.0044488464
463,2010,Indiana,7.25,8.6,7.25,8.6,7.25,8.6,27273.0,6490622.0,20983.0,268.0,6559.0,48570.0,0.0042019086,Medium,0.004000749,0.003232818
464,2010,Iowa,7.25,8.6,7.25,8.6,7.25,8.6,9457.0,3050202.0,8191.0,38.0,1012.0,16746.0,0.0031004504,Medium,0.004000749,0.002685396
465,2010,Kansas,7.25,8.6,7.25,8.6,7.25,8.6,9055.0,2859143.0,10602.0,97.0,1538.0,19315.0,0.003167033,Medium,0.004000749,0.0037081041
466,2010,Kentucky,7.25,8.6,7.25,8.6,7.25,8.6,14501.0,4347223.0,10604.0,188.0,3748.0,30443.0,0.0033356927,Medium,0.004000749,0.0024392584
467,2010,Louisiana,0.0,0.0,7.25,8.6,7.25,8.6,19008.0,4545343.0,25241.0,500.0,5297.0,45437.0,0.004181863,Medium,0.004000749,0.005553156
468,2010,Maine,7.5,8.9,7.25,8.6,7.5,8.9,1954.0,1327379.0,1621.0,24.0,412.0,7364.0,0.001472074,Low,0.004000749,0.0012212036
469,2010,Maryland,7.25,8.6,7.25,8.6,7.25,8.6,22856.0,5785681.0,31607.0,426.0,11054.0,36704.0,0.0039504427,Medium,0.004000749,0.0054629697
